index,category_name,category_id,question,answer,choice,additional
290,First And Last Name Test,MA3,Burgess,David,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
291,First And Last Name Test,MA3,Shaw,Daniel,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
292,First And Last Name Test,MA3,Thompson,Jack,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
293,First And Last Name Test,MA3,Clark,Blanche,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
294,First And Last Name Test,MA3,White,Joan,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
295,First And Last Name Test,MA3,Sweeney,Robert,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
296,First And Last Name Test,MA3,Lombard,Barbara,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
297,First And Last Name Test,MA3,O'Donnell,James,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
298,First And Last Name Test,MA3,Rhodes,Stanley,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
299,First And Last Name Test,MA3,Buchanan,Irene,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
300,First And Last Name Test,MA3,Price,Walter,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
301,First And Last Name Test,MA3,Watson,Shirley,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
302,First And Last Name Test,MA3,Page,Stella,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
303,First And Last Name Test,MA3,Green,Bruce,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
304,First And Last Name Test,MA3,Tracy,Susan,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
305,First And Last Name Test,MA3,Wells,Leo,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
306,First And Last Name Test,MA3,Bardon,Priscilla,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
307,First And Last Name Test,MA3,Manning,Edith,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
308,First And Last Name Test,MA3,Shea,Judy,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
309,First And Last Name Test,MA3,Hall,Joseph,,Claire Sullivan<br>Jack Thompson<br>Leon Chapin<br>John Reynolds<br>Joan White<br>Donald Lambert<br>Daniel Shaw<br>Kenneth Murray<br>Edward Nichols<br>Jean Wolfe<br>Carl Brown<br>Blanche Clark<br>Roger Lennon<br>Eloise Cooper<br>David Burgess<br>Walter Price<br>Robert Sweeney<br>Leo Wells<br>Shirley Watson<br>Barbara Lombard<br>Joseph Hall<br>Edith Manning<br>Bruce Green<br>James O'Donnell<br>Irene Buchanan<br>Stella Page<br>Judy Shea<br>Priscilla Bardon<br>Stanley Rhodes<br>Susan Tracy
310,Arithmetic Aptitude Test,RG1,"One day Mrs. Martinez worked 3½ hours in the morning, took a half hour off for lunch, and worked 4½ hours in the afternoon. If she began work at 8:30 A.M., at what time did she finish?",B,4:30;;5:00;;5:30;;6:00;;6:30,
311,Arithmetic Aptitude Test,RG1,"In value, seven $5-bills equal how many quarters?",E,28;;35;;56;;70;;140,
312,Arithmetic Aptitude Test,RG1,"Approximately 32,400 people live in a city that is 3 miles long and 2 miles wide. What is the average (arithmetic mean) number of people living in each square mile?",A,"5,400;;6,100;;6,480;;8,100;;10,800",
313,Arithmetic Aptitude Test,RG1,The Wang family used 420 kilowatt-hours of electricity during a certain month. The charge for electricity was 7 cents per kilowatt-hour for the first 100 hours and 6 cents per hour for each additional kilowatt-hour. What was their electric bill for the month?,D,$17.40;;$19.20;;$25.20;;$26.20;;$29.40,
314,Arithmetic Aptitude Test,RG1,"If the price of a certain canned soup is reduced from 2 cans for $1.00 to 3 cans for $1.20, how much is saved on the purchase of 9 cans?",C,36 сents;;45 cents;;60 сents;;72 cents;;90 cents,
315,Arithmetic Aptitude Test,RG1,The sum of two consecutive number is 47. What is the larger number?,B,23;;24;;25;;26;;27,
316,Arithmetic Aptitude Test,RG1,In a record snowstorm 24.3 inches of snow fell at the rate of about 0.9 inches per hour. For how many hours did the storm last?,C,2.7;;21.67;;27;;33.6;;39,
317,Arithmetic Aptitude Test,RG1,"If a grocery store buys a crate of 360 eggs for $18.00, how much per dozen are they paying?",D,36 сents;;45 cents;;54 сents;;60 cents;;72 cents,
318,Arithmetic Aptitude Test,RG1,"How much would it cost to ride 3½ miles in a taxicab, if the rate is $1.40 for the first quarter mile and $.40 for each additional quarter mile?",D,$2.50;;$3.50;;$5.6;;$6.60;;$8.00,
319,Arithmetic Aptitude Test,RG1,"Al, Bill and Carl accounted for ½ of the points scored by the basketball team. Al scored 6/40 of these points, which was 2/3 of what Bill scored. What fraction of the points did Carl score?",A,1/8;;1/4;;3/8;;5/8;;3/4,
320,Arithmetic Aptitude Test,RG1,"A sporting goods store ordered 90 pairs of skates costing $20 per pair. After placing the order, they discovered that with an order of 100 or more pairs there would have been a 15% discount. How much less would they have paid for 100 pairs of skates than they paid for 90 pairs?",B,$50.00;;$100.00;;$150.00;;$175.00;;$200.00,
321,Arithmetic Aptitude Test,RG1,Jane bought 1 1/8 yards of material and used 6/10 of a yard of this material to make curtains for her kitchen window. How much material remained when she was finished?,C,"1/4 yard;;3/8 yard;;21/40 yard;;43/80 yard;;5/8 yard",
322,Arithmetic Aptitude Test,RG1,A wholesale book supplier buys copies of a certain paperback book at $4.80 per dozen and sells them to book dealers at the rate of 18 for $9.00. How many books must be sold to make a profit of $50.00?,E,100;;200;;300;;400;;500,
323,Arithmetic Aptitude Test,RG1,A store selling furniture for 80% of the list price was selling a sofa for $560. What was the list price of the sofa?,B,$665;;$690;;$700;;$740;;$790,
324,Arithmetic Aptitude Test,RG1,"Gloria and Donald start to cycle toward each other from cities 125 miles apart. If Gloria averages 14 miles an hour and Donald averages 11 miles per hour, in how many hours will they meet?",A,5;;10;;12.5;;20;;25,
325,Arithmetic Aptitude Test,RG1,"Millie weighed 125 pounds. After she had gained 4½ pounds, lost 6 pounds, and gained 2½ pounds, how many pounds did she weigh?",C,124;;125;;126;;127;;128,
326,Arithmetic Aptitude Test,RG1,"If 3 pounds of coffee costs $10.80, at the same rate, what would ½ pound cost?",A,$1.80;;$1.90;;$1.95;;$2.00;;$2.10,
327,Arithmetic Aptitude Test,RG1,"Joe attended school for a total of 1,620 days. What part of a 12-year course did he complete, if 180 days were counted as a school year?",E,1/3;;1/2;;5/8;;2/3;;3/4,
328,Arithmetic Aptitude Test,RG1,The Williams family drove 116 miles in 4 hours. At that rate how many hours would it take them to travel 203 miles?,D,5½;;6;;6½;;7;;7½,
329,Arithmetic Aptitude Test,RG1,"In general, brass is made of two parts copper to one part zinc. How many pounds of zinc are needed to produce 45 pounds of brass?",B,12½;;15;;20;;22½;;30,
330,Arithmetic Aptitude Test,RG1,"Three women own a small business with a capital value of $21,000. If Jane owns 7 shares, Barbara owns 3 shares, and Carla owns 5 shares, how much of the capital value belongs to Jane?",E,"$1,400;;$3,000;;$4,200;;$5,250;;$9,800",
331,Arithmetic Aptitude Test,RG1,How many minutes are there between quarter of eleven and half past two o'clock of the same day?,A,225;;250;;275;;300;;325,
332,Arithmetic Aptitude Test,RG1,"A certain door-to-door vacuum cleaner salesperson is paid $117.25 per week plus a commission of 3% of the amount by which the total sales for the week exceed $275. If the sales for one week totaled $700, what were the salesperson's total earnings that week?",B,$125.50;;$130.00;;$141.77;;$146.5;;$151.00,
333,Arithmetic Aptitude Test,RG1,"Jane is 4 years old and her brother is three times as old. When Jane is 11, how old will her brother be?",C,17;;18;;19;;24;;33,
334,Arithmetic Aptitude Test,RG1,"Mr. Fernandez built a vacation cottage 6 years ago for $78,000. Each year the value of the cottage has decreased 3% of its original cost. What is the cottage worth today?",D,"$13,028.18;;$14,040.00;;$31,980.00;;$63,960.00;;$64,971.82",
335,Arithmetic Aptitude Test,RG1,"A factory had to lay off 20% of its employees. If 50 employees were laid off, how many people had been working in the factory?",B,125;;250;;300;;355;;400,
336,Arithmetic Aptitude Test,RG1,"Two people were building a brick wall. One laid 8 bricks per minute and the other laid 5 bricks per minute. By the time that the first person had laid a total of 240 bricks, how many had the second person laid?",C,80;;100;;150;;175;;200,
337,Arithmetic Aptitude Test,RG1,"A board 24 feet long is to be cut into 2 pieces so that the shorter piece is 1/3 as long as the longer piece. What is the length, in feet, of the shorter piece?",B,4;;6;;10;;16;;18,
338,Arithmetic Aptitude Test,RG1,Betty raised 25 heads of cabbage averaging 8 pounds each. She spent $10.00 for plants and $7.00 for fertilizer. What was her profit if she sold them at $0.50 a pound?,E,$56.00;;$60.00;;$70.00;;$83.00;;$100.00,
339,Arithmetic Aptitude Test,RG1,"A grocer bought 17 dozen pears for $22.95. If 3 dozen spoiled, at what price per dozen must the grocer sell the remaining pears to make a profit equal to 3/5 of the total cost?",D,$0.98;;$1.35;;$2.16;;$2.62;;$2.94,
340,Mathematics Aptitude Test,RG2,"One cake recipe calls for 1½ cups of sugar and a second recipe calls for 2 cups of sugar. In making 8 cakes, how many fewer cups of sugar would be used with the first recipe than with the second?",E,2;;2½;;3;;3½;;4,
341,Mathematics Aptitude Test,RG2,"If coal costs $150.00 per ton, and the cost of 7½ tons of coal is shared by 90 co-ор apartment owners, what is each member's share?",A,$12.50;;$13.50;;$14.00;;$14.30;;$15.75,
342,Mathematics Aptitude Test,RG2,A swimming pool with a capacity of 5000 gallons is 1/4 full of water. How many hours will it take a pipe supplying water at the rate of 10 gallons per minute to finish filling the pool?,B,2 1/12;;6 1/4;;8 1/3;;37 1/2;;50,
343,Mathematics Aptitude Test,RG2,"Joan's watch gains 4 minutes a day. If she set it correctly at noon on Monday, what time would her watch read at 6:00 A.M. on Friday of the same week?",C,6:13;;6:14;;6:15;;6:16;;6:17,
344,Mathematics Aptitude Test,RG2,"Mr. Williams has rented a car. The rate is $3.00 per hour plus 20 cents for each mile driven, but there is a minimum charge of $32.00. If he drives a total of 40 miles, how many hours can he keep the car without paying more than the $32.00 minimum charge?",D,2 1/4;;4;;6 1/4;;8;;10,
345,Mathematics Aptitude Test,RG2,"When Jim was 8 years old, he received an allowance of $2.00 per week. If his weekly allowance was increased by $1.80 each year, how much was he receiving each week when he was 16?",E,$15.60;;$15.75;;$16.00;;$16.10;;$16.40,
346,Mathematics Aptitude Test,RG2,"What is the largest sum that can be thrown with 11 dice, if no number appears more than three times",B,26;;51;;66;;84;;122,
347,Mathematics Aptitude Test,RG2,"How many seedlings must be planted to obtain 1,300 trees if only 65% of the seedlings can be expected to survive?",C,"1,755;;1,800;;2,000;;2,145;;3,750",
348,Mathematics Aptitude Test,RG2,"A college student takes a part-time job which pays $94.00 per week. Out of this she pays 24% in taxes, $10.00 for gasoline in her car and $12.00 per week for lunches. How much money does she have left at the end of the week after having paid for her taxes, for the gasoline, and for the lunches?",A,$49.44;;$66.16;;$69.74;;$72.00;;$91.74,
349,Mathematics Aptitude Test,RG2,Barbara spent 3/8 of her monthly allowance on a new inner tube for her bicycle and 1/4 of the remainder for a new bicycle bell. Approximately what percent of her allowance did she have left?,A,47%;;53%;;58%;;60%;;67%,
350,Mathematics Aptitude Test,RG2,"If Scott walks at a constant rate of 6 feet per second, how many miles can he walk in one hour? (5,280 feet = 1 mile)",C,0.6;;3.0;;4.1;;8.4;;14.9,
351,Mathematics Aptitude Test,RG2,"Ellie receives $480 simple annual interest on an investment of $6,000. If the interest rate remains the same, how much simple annual interest will she receive from a $16,000 investment?",E,"$640;;$760;;$800;;$1,080;;$1,280",
352,Mathematics Aptitude Test,RG2,"Berta traveled by car, train, and bus. She drove 4 miles and took a train 4 times as far as she had driven plus ½ as far as she traveled by bus. By bus she traveled as far as she had driven plus ½ as far as she had traveled by train. How many miles did she travel all together?",D,16;;20;;24;;44;;52,
353,Mathematics Aptitude Test,RG2,After Mike spent $6.00 of his savings for a new plane kit and one-half of the remainder for school supplies he had $2.50 left. How much money did he have originally?,C,$8.50;;$10.00;;$11.00;;$13.50;;$14.50,
354,Mathematics Aptitude Test,RG2,"Juan takes 4 days to do a certain job, and Sam takes 7 days to do the same job. If Juan worked on the job for 1 day, how many days did it take Sam to finish it by himself?",E,1 3/4;;2;;4 1/2;;4 3/4;;5 1/4,
355,Mathematics Aptitude Test,RG2,The cost of 700 29-cent stamps is how much more than the cost of 200-23-cent stamps?,E,$30.00;;$54.00;;$84.00;;$157.00;;$203.00,
356,Mathematics Aptitude Test,RG2,"If lemons sell at 3 for 60 cents, how much will 1 1/2 dozen lemons cost?",D,$3.00;;$3.40;;$3.60;;$4.20;;$4.60,
357,Mathematics Aptitude Test,RG2,"The ratio of children's books to adult books in a certain public library is 2 to 8. If they want to keep the same ratio, how many children's books should be ordered when 1,000 books for adults are ordered?",C,150;;200;;250;;300;;350,
358,Mathematics Aptitude Test,RG2,"Sue and Jane played 45 games of tic-tac-toe. Twelve games ended in a tie, and Sue won 1/3 of the rest. How many games did Jane win?",E,8;;11;;15;;18;;22,
359,Mathematics Aptitude Test,RG2,"Bill has been saving money for a new bicycle. Each time he deposits money in his savings account, his father deposits twice the amount that Bill did. If the account now has a balance of $36, how much did Bill contribute?",A,$12;;$15;;$18;;$24;;$30,
360,Mathematics Aptitude Test,RG2,"If a nut on a bolt is advanced 3/4 inch when it is turned for 6 complete rotations, how many inches will 28 complete rotations advance it?",C,2;;3;;3½;;4½;;4 2/3,
361,Mathematics Aptitude Test,RG2,"John takes 5 steps to walk the same distance for which his little brother requires 8 steps to walk. If John's step is 2 feet long, how long, in inches, is his brother's step?",B,12;;15;;18;;20;;28,
362,Mathematics Aptitude Test,RG2,Brenda sold her tennis racket for $20.00 which was 80% of the original cost. For how much should she have sold it to make a 10% profit?,B,$24.00;;$27.50;;$30.00;;$31.75;;$35.00,
363,Mathematics Aptitude Test,RG2,"Mr. Cardenas needed 15.5 cubic yards of concrete to lay a sidewalk. He ordered 10% extra material to allow for waste and rounded his order to the nearest whole number. If ready-mixed concrete costs $12 per cubic yard, how much did the concrete cost?",E,$120;;$155;;$175;;$192;;$204,
364,Mathematics Aptitude Test,RG2,A snowfall of 12 inches will produce about 1 inch of water when it melts; a volume of water one foot square by one inch weights 5 pounds. About how many pounds will 4 inches of snow on a flat roof 30x40 feet weigh?,A,"2,000;;3,200;;4,800;;18,000;;24,000",
365,Mathematics Aptitude Test,RG2,Three tractors and their operators can do as much work as 75 farm workers with no tractors. How many farm workers would be replaced by 10 tractors and their operators?,B,240;;250;;504;;525;;750,
366,Mathematics Aptitude Test,RG2,After Ms. Chang bought a used car for $40 less than 3/8 of her savings; $90 less than 2/3 of her savings remained. How much money did she have originally in her savings?,D,"$446;;$1,950;;$2,250;;$3,120;;$3,570",
367,Mathematics Aptitude Test,RG2,"A small company sold shares of stock. During the first week 20 people each bought $125 worth of stock, 50 each bought $150 worth, and 10 each bought $200 worth. What was the average dollar value of each of these 80 purchases?",B,"$140;;$150;;$450;;$1,200;;$4,000",
368,Mathematics Aptitude Test,RG2,"John and Ray ran a race in which Ray was given a head-start of 15 yards. John ran 4 yards for every 3 yards that Ray ran. If John won the race by 20 yards, how many yards long was the course?",D,80;;100;;120;;140;;160,
369,Mathematics Aptitude Test,RG2,"A machine operator can complete a certain job in 7 hours. Working with a second operator the job can be completed in 4 hours. How many hours would it take the second operator, working alone, to do a job of this size?",C,5 1/2;;6 3/4;;9 1/3;;11 3/8;;12 1/2,
370,Necessary Arithmetic Operations Test,RG3,There are 4 quarts in a gallon and 4 cups in a quart. How many cups are there in gallon?,C,add;;subtract;;multiply;;divide,
371,Necessary Arithmetic Operations Test,RG3,"An electrical planer is set to remove .02 of an inch each time a piece of wood is passed through it. If a board is put through 7 times, how much wood will have been removed?",A,multiply;;subtract;;divide;;add,
372,Necessary Arithmetic Operations Test,RG3,"There are 54 children at a summer camp. If there are 33 boys attending the camp, how many campers are girls?",C,add;;multiply;;subtract;;divide,
373,Necessary Arithmetic Operations Test,RG3,"A man wants to seed a lawn around his new home. His lot is 120 feet by 90 feet (10,800 sq. feet). His house is centered on the lot and occupies 2,785 square feet. What is the greatest number of square feet of ground that could possibly be put into lawn?",D,add;;divide;;multiply;;subtract,
374,Necessary Arithmetic Operations Test,RG3,A wholesale meat dealer sells sirloin steak for $3.19 per pound and chuck steak for $1.89 per pound. One day the meat dealer sold 76 pounds of each. How much money was taken in?,B,add and divide;;add and multiply;;multiply and subtract;;divide and divide,
375,Necessary Arithmetic Operations Test,RG3,"A cyclist in an international bicycle race covered an average of 9 miles every 20 minutes. If she maintained the same average speed, how long did it take her to cycle the remaining 84 miles of the race?",A,divide and multiply;;subtract and divide;;add and subtract;;divide and add,
376,Necessary Arithmetic Operations Test,RG3,A grocer sells oranges for $1.50 a dozen. The oranges cost 75 cents a dozen. How much profit is there from each orange?,D,subtract and multiply;;divide and subtract;;add and divide;;subtract and divide,
377,Necessary Arithmetic Operations Test,RG3,"A boy works in a store after school for a total of 10 hours a week. He also works 8 hours on Saturdays. How much is he being paid per hour, if he makes $72.00 per week?",B,multiply and subtract;;add and divide;;divide and subtract;;add and multiply,
378,Necessary Arithmetic Operations Test,RG3,"A college student takes a part-time job which pays $65.00 per week. After withholding and other taxes she is left with 76% of her salary, and each week she spends a total of $6.00 on lunches and bus fares. How much money does she make from her job each week after the taxes, lunches, and bus fares have been paid?",D,divide and subtract;;subtract and multiply;;add and divide;;multiply and subtract,
379,Necessary Arithmetic Operations Test,RG3,"A rectangular underground reservoir is 15 feet deep and contains 2,000,000 gallons of water, when it is full. Spring rains filled the reservoir, but a summer drought caused the water level to drop 8 feet. How many gallons of water were consumed during the drought?",C,subtract and divide;;add and subtract;;divide and multiply;;subtract and multiply,
